Year,Track_A_Category,Volume_kt,Data_Type,WSA_Taxonomy_Section,WSA_Hierarchy_Level,WSA_Level_Name,WSA_Description,WSA_Categories,Parent_Level,Child_Levels,Flow_Position
2036,Production of Hot Rolled Long Products,1771.0409912109376,Forecast,Production Hierarchy,4,Hot Rolled Products,Primary finished products from hot rolling,Production of Hot Rolled Products; Production of Hot Rolled Flat Products; Production of Hot Rolled Long Products,Level_3_Semi_Finished,Level_5_Specialized,Primary rolling/forming into basic finished products
2036,Production of Ingots,27.41671863555908,Forecast,Production Hierarchy,3,Semi-finished Products,Ingots and continuously-cast steel,Production of Ingots; Production of Continuously-cast Steel,Level_2_Crude_Steel,Level_4_Hot_Rolled,Initial forming of crude steel into semi-finished products
2036,Production of Iron Ore,926942.16,Forecast,Production Hierarchy,0,Raw Materials,Iron ore and raw inputs,Production of Iron Ore,None,Level_1_Primary_Processing,Raw material input to steel production
2036,Production of Non-metallic Coated Sheet and Strip,526.2737926221404,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2036,Production of Other Metal Coated Sheet and Strip,1036.1770905718606,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2036,Production of Pig Iron,3528.1890576171872,Forecast,Production Hierarchy,1,Primary Processing,Pig iron from iron ore processing,Production of Pig Iron,Level_0_Raw_Materials,Level_2_Crude_Steel,Primary processing of iron ore to pig iron
2036,Production of Railway Track Material,217.90002232004665,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2036,Production of Wire Rod,1553.140968890891,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2036,Total Production of Crude Steel,5512.1049609375,Forecast,Production Hierarchy,2,Crude Steel Production,Total crude steel production (EAF + BOF),Total Production of Crude Steel,Level_1_Primary_Processing,Level_3_Semi_Finished; Tubular_Branch,Core steelmaking process - crude steel production
2036,Total Production of Tubular Products,157.74616455078126,Forecast,Tubular Branch,2_Tubular,Tubular Products Branch,Direct tubular production from crude steel,Total Production of Tubular Products,Level_2_Crude_Steel,None,Parallel branch from crude steel
2036,True Steel Use (finished steel equivalent),10612.09958984375,Forecast,Consumption Metrics,Consumption,True Steel Use (finished steel equivalent),Adjusted for indirect trade,indirect_trade_adjusted,Market Demand,None,End-use consumption measurement
2037,Apparent Steel Use (crude steel equivalent),7094.489531249999,Forecast,Consumption Metrics,Consumption,Apparent Steel Use (crude steel equivalent),Calculated from Production + Imports - Exports,crude_steel_equivalent,Market Demand,None,End-use consumption measurement
2037,Apparent Steel Use (finished steel products),6403.583251953125,Forecast,Consumption Metrics,Consumption,Apparent Steel Use (finished steel products),Finished products basis,finished_products,Market Demand,None,End-use consumption measurement
2037,Production of Continuously-cast Steel,5508.918291015625,Forecast,Production Hierarchy,3,Semi-finished Products,Ingots and continuously-cast steel,Production of Ingots; Production of Continuously-cast Steel,Level_2_Crude_Steel,Level_4_Hot_Rolled,Initial forming of crude steel into semi-finished products
2037,"Production of Hot Rolled Coil, Sheet, and Strip (<3mm)",1648.2892339934988,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2037,Production of Hot Rolled Flat Products,3210.7401171875,Forecast,Production Hierarchy,4,Hot Rolled Products,Primary finished products from hot rolling,Production of Hot Rolled Products; Production of Hot Rolled Flat Products; Production of Hot Rolled Long Products,Level_3_Semi_Finished,Level_5_Specialized,Primary rolling/forming into basic finished products
2037,Production of Hot Rolled Long Products,1771.0409912109376,Forecast,Production Hierarchy,4,Hot Rolled Products,Primary finished products from hot rolling,Production of Hot Rolled Products; Production of Hot Rolled Flat Products; Production of Hot Rolled Long Products,Level_3_Semi_Finished,Level_5_Specialized,Primary rolling/forming into basic finished products
2037,Production of Ingots,27.41671863555908,Forecast,Production Hierarchy,3,Semi-finished Products,Ingots and continuously-cast steel,Production of Ingots; Production of Continuously-cast Steel,Level_2_Crude_Steel,Level_4_Hot_Rolled,Initial forming of crude steel into semi-finished products
2037,Production of Iron Ore,926942.16,Forecast,Production Hierarchy,0,Raw Materials,Iron ore and raw inputs,Production of Iron Ore,None,Level_1_Primary_Processing,Raw material input to steel production
2037,Production of Non-metallic Coated Sheet and Strip,526.2737926221404,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2037,Production of Other Metal Coated Sheet and Strip,1036.1770905718606,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2037,Production of Pig Iron,3528.1890576171872,Forecast,Production Hierarchy,1,Primary Processing,Pig iron from iron ore processing,Production of Pig Iron,Level_0_Raw_Materials,Level_2_Crude_Steel,Primary processing of iron ore to pig iron
2037,Production of Railway Track Material,217.90002232004665,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2037,Production of Wire Rod,1553.140968890891,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2037,Total Production of Crude Steel,5512.1049609375,Forecast,Production Hierarchy,2,Crude Steel Production,Total crude steel production (EAF + BOF),Total Production of Crude Steel,Level_1_Primary_Processing,Level_3_Semi_Finished; Tubular_Branch,Core steelmaking process - crude steel production
2037,Total Production of Tubular Products,157.74616455078126,Forecast,Tubular Branch,2_Tubular,Tubular Products Branch,Direct tubular production from crude steel,Total Production of Tubular Products,Level_2_Crude_Steel,None,Parallel branch from crude steel
2037,True Steel Use (finished steel equivalent),10612.09958984375,Forecast,Consumption Metrics,Consumption,True Steel Use (finished steel equivalent),Adjusted for indirect trade,indirect_trade_adjusted,Market Demand,None,End-use consumption measurement
2038,Apparent Steel Use (crude steel equivalent),7094.489531249999,Forecast,Consumption Metrics,Consumption,Apparent Steel Use (crude steel equivalent),Calculated from Production + Imports - Exports,crude_steel_equivalent,Market Demand,None,End-use consumption measurement
2038,Apparent Steel Use (finished steel products),6403.583251953125,Forecast,Consumption Metrics,Consumption,Apparent Steel Use (finished steel products),Finished products basis,finished_products,Market Demand,None,End-use consumption measurement
2038,Production of Continuously-cast Steel,5508.918291015625,Forecast,Production Hierarchy,3,Semi-finished Products,Ingots and continuously-cast steel,Production of Ingots; Production of Continuously-cast Steel,Level_2_Crude_Steel,Level_4_Hot_Rolled,Initial forming of crude steel into semi-finished products
2038,"Production of Hot Rolled Coil, Sheet, and Strip (<3mm)",1648.2892339934988,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2038,Production of Hot Rolled Flat Products,3210.7401171875,Forecast,Production Hierarchy,4,Hot Rolled Products,Primary finished products from hot rolling,Production of Hot Rolled Products; Production of Hot Rolled Flat Products; Production of Hot Rolled Long Products,Level_3_Semi_Finished,Level_5_Specialized,Primary rolling/forming into basic finished products
2038,Production of Hot Rolled Long Products,1771.0409912109376,Forecast,Production Hierarchy,4,Hot Rolled Products,Primary finished products from hot rolling,Production of Hot Rolled Products; Production of Hot Rolled Flat Products; Production of Hot Rolled Long Products,Level_3_Semi_Finished,Level_5_Specialized,Primary rolling/forming into basic finished products
2038,Production of Ingots,27.41671863555908,Forecast,Production Hierarchy,3,Semi-finished Products,Ingots and continuously-cast steel,Production of Ingots; Production of Continuously-cast Steel,Level_2_Crude_Steel,Level_4_Hot_Rolled,Initial forming of crude steel into semi-finished products
2038,Production of Iron Ore,926942.16,Forecast,Production Hierarchy,0,Raw Materials,Iron ore and raw inputs,Production of Iron Ore,None,Level_1_Primary_Processing,Raw material input to steel production
2038,Production of Non-metallic Coated Sheet and Strip,526.2737926221404,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2038,Production of Other Metal Coated Sheet and Strip,1036.1770905718606,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2038,Production of Pig Iron,3528.1890576171872,Forecast,Production Hierarchy,1,Primary Processing,Pig iron from iron ore processing,Production of Pig Iron,Level_0_Raw_Materials,Level_2_Crude_Steel,Primary processing of iron ore to pig iron
2038,Production of Railway Track Material,217.90002232004665,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2038,Production of Wire Rod,1553.140968890891,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2038,Total Production of Crude Steel,5512.1049609375,Forecast,Production Hierarchy,2,Crude Steel Production,Total crude steel production (EAF + BOF),Total Production of Crude Steel,Level_1_Primary_Processing,Level_3_Semi_Finished; Tubular_Branch,Core steelmaking process - crude steel production
2038,Total Production of Tubular Products,157.74616455078126,Forecast,Tubular Branch,2_Tubular,Tubular Products Branch,Direct tubular production from crude steel,Total Production of Tubular Products,Level_2_Crude_Steel,None,Parallel branch from crude steel
2038,True Steel Use (finished steel equivalent),10612.09958984375,Forecast,Consumption Metrics,Consumption,True Steel Use (finished steel equivalent),Adjusted for indirect trade,indirect_trade_adjusted,Market Demand,None,End-use consumption measurement
2039,Apparent Steel Use (crude steel equivalent),7094.489531249999,Forecast,Consumption Metrics,Consumption,Apparent Steel Use (crude steel equivalent),Calculated from Production + Imports - Exports,crude_steel_equivalent,Market Demand,None,End-use consumption measurement
2039,Apparent Steel Use (finished steel products),6403.583251953125,Forecast,Consumption Metrics,Consumption,Apparent Steel Use (finished steel products),Finished products basis,finished_products,Market Demand,None,End-use consumption measurement
2039,Production of Continuously-cast Steel,5508.918291015625,Forecast,Production Hierarchy,3,Semi-finished Products,Ingots and continuously-cast steel,Production of Ingots; Production of Continuously-cast Steel,Level_2_Crude_Steel,Level_4_Hot_Rolled,Initial forming of crude steel into semi-finished products
2039,"Production of Hot Rolled Coil, Sheet, and Strip (<3mm)",1648.2892339934988,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2039,Production of Hot Rolled Flat Products,3210.7401171875,Forecast,Production Hierarchy,4,Hot Rolled Products,Primary finished products from hot rolling,Production of Hot Rolled Products; Production of Hot Rolled Flat Products; Production of Hot Rolled Long Products,Level_3_Semi_Finished,Level_5_Specialized,Primary rolling/forming into basic finished products
2039,Production of Hot Rolled Long Products,1771.0409912109376,Forecast,Production Hierarchy,4,Hot Rolled Products,Primary finished products from hot rolling,Production of Hot Rolled Products; Production of Hot Rolled Flat Products; Production of Hot Rolled Long Products,Level_3_Semi_Finished,Level_5_Specialized,Primary rolling/forming into basic finished products
2039,Production of Ingots,27.41671863555908,Forecast,Production Hierarchy,3,Semi-finished Products,Ingots and continuously-cast steel,Production of Ingots; Production of Continuously-cast Steel,Level_2_Crude_Steel,Level_4_Hot_Rolled,Initial forming of crude steel into semi-finished products
2039,Production of Iron Ore,926942.16,Forecast,Production Hierarchy,0,Raw Materials,Iron ore and raw inputs,Production of Iron Ore,None,Level_1_Primary_Processing,Raw material input to steel production
2039,Production of Non-metallic Coated Sheet and Strip,526.2737926221404,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2039,Production of Other Metal Coated Sheet and Strip,1036.1770905718606,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2039,Production of Pig Iron,3528.1890576171872,Forecast,Production Hierarchy,1,Primary Processing,Pig iron from iron ore processing,Production of Pig Iron,Level_0_Raw_Materials,Level_2_Crude_Steel,Primary processing of iron ore to pig iron
2039,Production of Railway Track Material,217.90002232004665,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2039,Production of Wire Rod,1553.140968890891,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2039,Total Production of Crude Steel,5512.1049609375,Forecast,Production Hierarchy,2,Crude Steel Production,Total crude steel production (EAF + BOF),Total Production of Crude Steel,Level_1_Primary_Processing,Level_3_Semi_Finished; Tubular_Branch,Core steelmaking process - crude steel production
2039,Total Production of Tubular Products,157.74616455078126,Forecast,Tubular Branch,2_Tubular,Tubular Products Branch,Direct tubular production from crude steel,Total Production of Tubular Products,Level_2_Crude_Steel,None,Parallel branch from crude steel
2039,True Steel Use (finished steel equivalent),10612.09958984375,Forecast,Consumption Metrics,Consumption,True Steel Use (finished steel equivalent),Adjusted for indirect trade,indirect_trade_adjusted,Market Demand,None,End-use consumption measurement
2040,Apparent Steel Use (crude steel equivalent),7094.489531249999,Forecast,Consumption Metrics,Consumption,Apparent Steel Use (crude steel equivalent),Calculated from Production + Imports - Exports,crude_steel_equivalent,Market Demand,None,End-use consumption measurement
2040,Apparent Steel Use (finished steel products),6403.583251953125,Forecast,Consumption Metrics,Consumption,Apparent Steel Use (finished steel products),Finished products basis,finished_products,Market Demand,None,End-use consumption measurement
2040,Production of Continuously-cast Steel,5508.918291015625,Forecast,Production Hierarchy,3,Semi-finished Products,Ingots and continuously-cast steel,Production of Ingots; Production of Continuously-cast Steel,Level_2_Crude_Steel,Level_4_Hot_Rolled,Initial forming of crude steel into semi-finished products
2040,"Production of Hot Rolled Coil, Sheet, and Strip (<3mm)",1648.2892339934988,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2040,Production of Hot Rolled Flat Products,3210.7401171875,Forecast,Production Hierarchy,4,Hot Rolled Products,Primary finished products from hot rolling,Production of Hot Rolled Products; Production of Hot Rolled Flat Products; Production of Hot Rolled Long Products,Level_3_Semi_Finished,Level_5_Specialized,Primary rolling/forming into basic finished products
2040,Production of Hot Rolled Long Products,1771.0409912109376,Forecast,Production Hierarchy,4,Hot Rolled Products,Primary finished products from hot rolling,Production of Hot Rolled Products; Production of Hot Rolled Flat Products; Production of Hot Rolled Long Products,Level_3_Semi_Finished,Level_5_Specialized,Primary rolling/forming into basic finished products
2040,Production of Ingots,27.41671863555908,Forecast,Production Hierarchy,3,Semi-finished Products,Ingots and continuously-cast steel,Production of Ingots; Production of Continuously-cast Steel,Level_2_Crude_Steel,Level_4_Hot_Rolled,Initial forming of crude steel into semi-finished products
2040,Production of Iron Ore,926942.16,Forecast,Production Hierarchy,0,Raw Materials,Iron ore and raw inputs,Production of Iron Ore,None,Level_1_Primary_Processing,Raw material input to steel production
2040,Production of Non-metallic Coated Sheet and Strip,526.2737926221404,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2040,Production of Other Metal Coated Sheet and Strip,1036.1770905718606,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2040,Production of Pig Iron,3528.1890576171872,Forecast,Production Hierarchy,1,Primary Processing,Pig iron from iron ore processing,Production of Pig Iron,Level_0_Raw_Materials,Level_2_Crude_Steel,Primary processing of iron ore to pig iron
2040,Production of Railway Track Material,217.90002232004665,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2040,Production of Wire Rod,1553.140968890891,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2040,Total Production of Crude Steel,5512.1049609375,Forecast,Production Hierarchy,2,Crude Steel Production,Total crude steel production (EAF + BOF),Total Production of Crude Steel,Level_1_Primary_Processing,Level_3_Semi_Finished; Tubular_Branch,Core steelmaking process - crude steel production
2040,Total Production of Tubular Products,157.74616455078126,Forecast,Tubular Branch,2_Tubular,Tubular Products Branch,Direct tubular production from crude steel,Total Production of Tubular Products,Level_2_Crude_Steel,None,Parallel branch from crude steel
2040,True Steel Use (finished steel equivalent),10612.09958984375,Forecast,Consumption Metrics,Consumption,True Steel Use (finished steel equivalent),Adjusted for indirect trade,indirect_trade_adjusted,Market Demand,None,End-use consumption measurement
2041,Apparent Steel Use (crude steel equivalent),7094.489531249999,Forecast,Consumption Metrics,Consumption,Apparent Steel Use (crude steel equivalent),Calculated from Production + Imports - Exports,crude_steel_equivalent,Market Demand,None,End-use consumption measurement
2041,Apparent Steel Use (finished steel products),6403.583251953125,Forecast,Consumption Metrics,Consumption,Apparent Steel Use (finished steel products),Finished products basis,finished_products,Market Demand,None,End-use consumption measurement
2041,Production of Continuously-cast Steel,5508.918291015625,Forecast,Production Hierarchy,3,Semi-finished Products,Ingots and continuously-cast steel,Production of Ingots; Production of Continuously-cast Steel,Level_2_Crude_Steel,Level_4_Hot_Rolled,Initial forming of crude steel into semi-finished products
2041,"Production of Hot Rolled Coil, Sheet, and Strip (<3mm)",1648.2892339934988,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2041,Production of Hot Rolled Flat Products,3210.7401171875,Forecast,Production Hierarchy,4,Hot Rolled Products,Primary finished products from hot rolling,Production of Hot Rolled Products; Production of Hot Rolled Flat Products; Production of Hot Rolled Long Products,Level_3_Semi_Finished,Level_5_Specialized,Primary rolling/forming into basic finished products
2041,Production of Hot Rolled Long Products,1771.0409912109376,Forecast,Production Hierarchy,4,Hot Rolled Products,Primary finished products from hot rolling,Production of Hot Rolled Products; Production of Hot Rolled Flat Products; Production of Hot Rolled Long Products,Level_3_Semi_Finished,Level_5_Specialized,Primary rolling/forming into basic finished products
2041,Production of Ingots,27.41671863555908,Forecast,Production Hierarchy,3,Semi-finished Products,Ingots and continuously-cast steel,Production of Ingots; Production of Continuously-cast Steel,Level_2_Crude_Steel,Level_4_Hot_Rolled,Initial forming of crude steel into semi-finished products
2041,Production of Iron Ore,926942.16,Forecast,Production Hierarchy,0,Raw Materials,Iron ore and raw inputs,Production of Iron Ore,None,Level_1_Primary_Processing,Raw material input to steel production
2041,Production of Non-metallic Coated Sheet and Strip,526.2737926221404,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2041,Production of Other Metal Coated Sheet and Strip,1036.1770905718606,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2041,Production of Pig Iron,3528.1890576171872,Forecast,Production Hierarchy,1,Primary Processing,Pig iron from iron ore processing,Production of Pig Iron,Level_0_Raw_Materials,Level_2_Crude_Steel,Primary processing of iron ore to pig iron
2041,Production of Railway Track Material,217.90002232004665,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2041,Production of Wire Rod,1553.140968890891,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2041,Total Production of Crude Steel,5512.1049609375,Forecast,Production Hierarchy,2,Crude Steel Production,Total crude steel production (EAF + BOF),Total Production of Crude Steel,Level_1_Primary_Processing,Level_3_Semi_Finished; Tubular_Branch,Core steelmaking process - crude steel production
2041,Total Production of Tubular Products,157.74616455078126,Forecast,Tubular Branch,2_Tubular,Tubular Products Branch,Direct tubular production from crude steel,Total Production of Tubular Products,Level_2_Crude_Steel,None,Parallel branch from crude steel
2041,True Steel Use (finished steel equivalent),10612.09958984375,Forecast,Consumption Metrics,Consumption,True Steel Use (finished steel equivalent),Adjusted for indirect trade,indirect_trade_adjusted,Market Demand,None,End-use consumption measurement
2042,Apparent Steel Use (crude steel equivalent),7094.489531249999,Forecast,Consumption Metrics,Consumption,Apparent Steel Use (crude steel equivalent),Calculated from Production + Imports - Exports,crude_steel_equivalent,Market Demand,None,End-use consumption measurement
2042,Apparent Steel Use (finished steel products),6403.583251953125,Forecast,Consumption Metrics,Consumption,Apparent Steel Use (finished steel products),Finished products basis,finished_products,Market Demand,None,End-use consumption measurement
2042,Production of Continuously-cast Steel,5508.918291015625,Forecast,Production Hierarchy,3,Semi-finished Products,Ingots and continuously-cast steel,Production of Ingots; Production of Continuously-cast Steel,Level_2_Crude_Steel,Level_4_Hot_Rolled,Initial forming of crude steel into semi-finished products
2042,"Production of Hot Rolled Coil, Sheet, and Strip (<3mm)",1648.2892339934988,Forecast,Production Hierarchy,5,Specialized Finished Products,Value-added and specialized steel products,"Production of Hot Rolled Coil, Sheet, and Strip <3mm; Production of Non-metallic Coated Sheet and Strip; Production of Other Metal Coated Sheet and Strip; Production of Wire Rod; Production of Railway Track Material",Level_4_Hot_Rolled,None,Value-added processing into specialized finished products
2042,Production of Hot Rolled Flat Products,3210.7401171875,Forecast,Production Hierarchy,4,Hot Rolled Products,Primary finished products from hot rolling,Production of Hot Rolled Products; Production of Hot Rolled Flat Products; Production of Hot Rolled Long Products,Level_3_Semi_Finished,Level_5_Specialized,Primary rolling/forming into basic finished products
2042,Production of Hot Rolled Long Products,1771.0409912109376,Forecast,Production Hierarchy,4,Hot Rolled Products,Primary finished products from hot rolling,Production of Hot Rolled Products; Production of Hot Rolled Flat Products; Production of Hot Rolled Long Products,Level_3_Semi_Finished,Level_5_Specialized,Primary rolling/forming into basic finished products
2042,Production of Ingots,27.41671863555908,Forecast,Production Hierarchy,3,Semi-finished Products,Ingots and continuously-cast steel,Production of Ingots; Production of Continuously-cast Steel,Level_2_Crude_Steel,Level_4_Hot_Rolled,Initial forming of crude steel into semi-finished products
2042,Production of Iron Ore,926942.16,Forecast,Production Hierarchy,0,Raw Materials,Iron ore and raw inputs,Production of Iron Ore,None,Level_1_Primary_Processing,Raw material input to steel production
